201719578,11 22 21.104,+03 58 22.41,1,18.149,,,,,2126-301-1-0343-0036,STAR,gri,69,3,-29,3,,,,,,,18.532,0.015,18.138,0.006,18.153,0.007,18.316,0.009,18.559,0.025,,,,,,,,,,,,,,
201720109,11 36 36.728,+03 58 54.35,1,18.028,,,,11363672+0358543,2126-301-1-0367-0102,STAR,gri,-55,3,-7,3,,,,,,,22.899,0.311,20.062,0.017,18.627,0.009,17.156,0.006,16.376,0.007,14.91,0.047,14.319,0.051,14,0.074,3582,5.038,-0.094,0.245,0.239,16.1,224.6,0.028
201720119,11 26 03.636,+03 58 54.72,1,18.858,,,,11260363+0358547,2126-301-1-0349-0327,EXTENDED,gri,1,5,-9,5,,,,,,,23.062,0.557,20.156,0.025,18.844,0.012,18.301,0.011,17.917,0.023,16.779,0.172,15.866,0.152,15.268,0.193,,,,,,,,
201720151,11 25 24.485,+03 58 56.75,1,18.291,,,,11252448+0358567,2126-301-1-0348-0055,STAR,gri,-92,4,52,4,,,,,,,25.191,0.707,20.337,0.021,18.724,0.009,17.414,0.006,16.71,0.009,15.221,0.047,14.628,0.055,14.541,0.097,3188,5.162,-0.018,0.162,0.139,32.64,144.3,0.013
201720175,11 51 08.881,+03 58 57.97,1,18.656,,,,11510888+0358579,5976-301-5-0215-0127,STAR,gri,-141,3,-19,3,,,,,,,22.791,0.2,20.138,0.016,18.671,0.009,18.021,0.008,17.634,0.013,16.624,0.187,15.814,0.179,15.239,0.189,3697,5.143,-0.635,0.184,0.171,27.04,215.6,0.021
201720603,11 28 56.064,+03 59 22.50,1,18.191,,,,,2126-301-1-0354-0041,EXTENDED,gri,1,3,-8,3,,,,,,,18.925,0.019,18.74,0.009,18.38,0.008,17.956,0.008,18.01,0.02,,,,,,,,,,,,,,
201720906,11 38 23.882,+03 59 41.66,1,18.386,,,,11382388+0359416,2126-301-1-0370-0230,STAR,gri,-74,5,-25,5,,,,,,,22.845,0.296,20.523,0.024,19.027,0.011,17.47,0.006,16.624,0.008,15.12,0.05,14.452,0.048,14.207,0.08,3494,5.096,-0.168,0.201,0.183,22.65,194.8,0.027
201721271,11 33 39.574,+04 00 04.47,1,18.059,,,,11333957+0400044,2126-301-1-0362-0114,STAR,gri,18,3,-22,3,,,,,,,21.931,0.141,19.49,0.012,18.132,0.007,17.446,0.006,17.07,0.01,16.037,0.104,14.96,0.101,15.309,0.201,3829,4.927,-0.16,0.355,0.389,8.694,601.2,0.033
201721332,11 33 24.988,+04 00 08.25,1,18.637,,,,11332498+0400082,2126-301-1-0361-0239,STAR,gri,-45,5,-65,5,,,,,,,23.583,0.508,20.842,0.03,19.3,0.013,17.692,0.007,16.825,0.009,15.358,0.069,14.886,0.092,14.565,0.113,3031,5.19,0.07,0.149,0.126,37.7,129.5,0.013
201721668,11 48 34.041,+04 00 30.50,1,18.381,,,,11483404+0400305,2126-301-1-0387-0144,STAR,gri,27,3,-112,3,,,,,,,22.657,0.263,19.765,0.015,18.375,0.008,17.788,0.007,17.483,0.013,16.315,0.127,15.624,0.174,,,,,,,,,,
201721853,11 48 06.505,+04 00 40.71,1,18.249,,,,11480650+0400407,2126-301-1-0386-0193,STAR,gri,2,5,-63,5,,,,,,,22.35,0.203,19.534,0.013,18.233,0.007,17.699,0.007,17.408,0.013,16.068,0.104,15.681,0.19,,,,,,,,,,
201721861,12 01 59.187,+04 00 41.35,1,18.129,,,,12015918+0400413,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.61,0.065,14.941,0.066,14.645,0.112,3855,4.895,-0.198,0.339,0.383,8.005,502.7,0.029
201721928,11 27 04.828,+04 00 45.35,1,18.737,,,,11270482+0400453,2126-301-1-0351-0144,STAR,gri,-65,4,-22,4,,,,,,,23.985,0.67,20.95,0.033,19.355,0.013,17.788,0.007,16.981,0.01,15.384,0.053,14.756,0.054,14.618,0.119,3290,5.162,-0.21,0.163,0.143,32.51,163,0.027
201722919,11 24 48.623,+04 01 48.26,1,18.52,,,,11244862+0401482,2247-301-2-0070-0149,STAR,gri,-67,5,-164,5,,,,,,,23.208,0.731,20.432,0.027,19.01,0.014,17.7,0.008,17.022,0.012,15.691,0.064,15.138,0.079,14.719,0.124,3229,5.155,-0.021,0.165,0.142,31.44,102.5,0.016
201723170,11 29 16.524,+04 02 03.69,1,19.126,,,,11291652+0402036,2126-301-1-0354-0262,STAR,gri,-79,6,4,6,,,,,,,23.681,0.486,20.86,0.03,19.335,0.013,18.383,0.009,17.819,0.016,16.397,0.145,,,,,,,,,,,,
201723568,11 36 03.521,+04 02 28.92,1,18.498,,,,11360352+0402289,2126-301-1-0366-0149,STAR,gri,-47,5,10,5,,,,,,,22.425,0.208,20.518,0.023,19.132,0.011,17.632,0.007,16.836,0.009,15.347,0.052,14.704,0.066,14.666,0.101,3130,5.174,0.043,0.157,0.134,34.49,141.2,0.013
201724013,11 12 00.678,+04 02 56.64,1,18.652,,,,11120067+0402566,2125-301-2-0328-0223,STAR,gri,-180,5,-72,5,,,,,,,22.645,0.31,20.309,0.022,18.738,0.01,17.942,0.008,17.429,0.013,16.401,0.141,15.788,0.154,,,,,,,,,,
201724584,11 25 27.772,+04 03 31.71,1,19.246,,,,,2247-301-2-0071-0138,STAR,gri,23,4,-42,4,,,,,,,22.626,0.44,20.47,0.027,19.229,0.016,18.722,0.016,18.357,0.033,,,,,,,,,,,,,,
201725207,11 45 59.008,+04 04 09.90,1,18.272,,,,,2126-301-1-0382-0126,EXTENDED,gri,-1,3,1,3,,,,,,,18.517,0.016,18.415,0.007,18.224,0.008,18.24,0.009,17.828,0.018,,,,,,,,,,,,,,
201725601,11 16 35.649,+04 04 33.89,1,18.595,,,,,2247-301-2-0056-0090,STAR,gri,4,3,2,3,,,,,,,19.143,0.024,18.993,0.011,18.675,0.011,18.425,0.012,18.341,0.033,,,,,,,,,,,,,,
201727090,11 52 36.535,+04 06 04.83,1,18.158,,,,11523653+0406048,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.623,0.123,15.067,0.142,14.644,0.152,3882,4.917,-0.248,0.328,0.373,7.693,476.5,0.029
201727327,11 33 55.836,+04 06 18.04,1,18.344,,,,11335583+0406180,2247-301-2-0085-0159,STAR,gri,-8,3,-64,3,,,,,,,21.989,0.239,20.566,0.032,19.089,0.013,17.392,0.007,16.38,0.008,14.83,0.04,14.223,0.047,13.967,0.069,3557,5.073,-0.156,0.218,0.203,19.34,189.7,0.028
201727522,11 49 28.025,+04 06 29.52,1,18.176,,,,11492802+0406295,5976-301-6-0214-0187,STAR,gri,-107,5,-17,5,,,,,,,22.401,0.181,19.995,0.015,18.579,0.008,17.396,0.006,16.787,0.009,15.471,0.053,14.965,0.097,14.57,0.102,3335,5.107,0.152,0.189,0.167,24.53,206.2,0.019
201727966,11 51 08.508,+04 06 55.23,1,18.256,,,,11510850+0406552,5976-301-5-0215-0324,STAR,gri,-90,4,-43,4,,,,,,,22.843,0.206,20.684,0.023,19.025,0.01,17.216,0.006,16.239,0.008,14.688,0.037,14.004,0.039,13.936,0.064,3142,5.193,-0.262,0.15,0.129,37.87,98.38,0.018
201729034,11 49 32.669,+04 08 03.03,1,18.745,,,,11493266+0408030,5976-301-6-0214-0314,STAR,gri,,,,,,,,,,,23.535,0.411,21.138,0.029,19.578,0.014,17.72,0.007,16.736,0.009,15.051,0.049,14.607,0.066,14.208,0.078,3345,5.143,-0.091,0.172,0.154,29.14,157,0.027
201729101,12 00 31.757,+04 08 06.56,1,18.1,,,,12003175+0408065,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.556,0.183,,,,,,,,,,,,
201729898,12 02 05.044,+04 08 56.59,1,18.282,,,,12020504+0408565,2247-301-2-0132-0008,STAR,gri,,,,,,,,,,,24.056,0.998,20.485,0.026,19.035,0.013,17.338,0.006,16.355,0.008,14.834,0.035,14.256,0.04,13.832,0.057,3512,5.051,-0.034,0.231,0.221,17.38,203.3,0.028
201731278,11 13 35.678,+04 10 17.83,1,18.418,,,,11133567+0410178,2126-301-2-0328-0305,STAR,gri,-12,5,-67,5,,,,,,,24.972,0.789,20.608,0.024,19.084,0.011,17.479,0.007,16.56,0.008,15.015,0.047,14.492,0.047,14.241,0.092,3404,5.115,-0.121,0.188,0.17,24.97,165.6,0.027
201731767,11 40 28.820,+04 10 45.85,1,18.502,,,,11402882+0410458,2247-301-2-0096-0199,STAR,gri,-104,20,-29,20,,,,,,,22.132,0.249,19.975,0.021,18.483,0.009,17.871,0.008,17.455,0.016,16.25,0.119,15.722,0.138,,,,,,,,,,
201732126,11 28 51.040,+04 11 09.69,1,18.602,,,,11285104+0411096,2247-301-2-0076-0206,STAR,gri,,,,,,,,,,,24.543,1.154,20.805,0.034,19.353,0.017,17.658,0.007,16.731,0.01,15.362,0.065,14.765,0.064,14.4,0.098,3003,5.191,0.098,0.148,0.124,38.22,128.2,0.011
201732272,11 21 49.948,+04 11 18.50,1,18.25,,,,11214994+0411185,2247-301-2-0065-0096,STAR,gri,-27,4,-55,4,,,,,,,23.937,1.039,20.505,0.033,18.87,0.013,17.284,0.006,16.375,0.008,14.873,0.042,14.22,0.035,13.923,0.065,3149,5.185,-0.104,0.153,0.132,36.34,112.4,0.018
201733048,11 45 30.296,+04 12 06.67,1,18.658,,,,,2247-301-2-0104-0199,STAR,gri,-17,3,-52,3,,,,,,,22.026,0.262,19.786,0.016,18.611,0.011,18.175,0.011,17.957,0.024,,,,,,,,,,,,,,
201733081,11 23 13.517,+04 12 08.89,1,18.039,,,,,2247-301-2-0067-0173,STAR,gri,-6,3,-2,3,,,,,,,19.698,0.039,18.444,0.008,18.003,0.007,17.865,0.008,17.754,0.023,,,,,,,,,,,,,,
201733246,11 48 31.176,+04 12 19.60,1,19.508,,,,,2247-301-2-0109-0152,STAR,gri,-4,3,2,3,,,,,,,19.898,0.04,19.643,0.015,19.463,0.019,19.231,0.019,19.234,0.062,,,,,,,,,,,,,,
201733345,12 00 22.785,+04 12 25.84,1,18.035,,,,12002278+0412258,5973-301-1-0112-0244,STAR,gri,-66,4,1,4,,,,,,,22.993,0.311,19.923,0.016,18.341,0.008,17.226,0.006,16.593,0.008,15.131,0.04,14.595,0.057,14.297,0.087,3327,5.167,-0.192,0.164,0.144,32.54,150.9,0.029
201733627,11 26 45.681,+04 12 42.52,1,18.537,,,,11264568+0412425,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.076,0.088,15.322,0.096,15.034,0.165,3925,4.902,-0.248,0.346,0.407,7.635,633.6,0.032
201733675,11 47 56.173,+04 12 45.12,1,18.048,,,,11475617+0412451,2247-301-2-0108-0183,STAR,gri,-38,3,-29,3,,,,,,,22.358,0.286,20.173,0.022,18.642,0.011,17.137,0.006,16.328,0.008,14.879,0.055,14.366,0.064,13.945,0.067,3381,5.126,-0.09,0.181,0.163,26.9,147.9,0.028
201733708,11 27 06.183,+04 12 46.65,1,18.059,,,,11270618+0412466,2247-301-2-0073-0125,STAR,gri,40,5,-66,5,,,,,,,25.13,1.047,20.176,0.022,18.538,0.011,17.152,0.006,16.419,0.008,15.102,0.05,14.377,0.046,14.239,0.069,3171,5.182,-0.215,0.155,0.135,35.49,128.1,0.024
201734138,11 49 25.564,+04 13 12.86,1,19.755,,,,,5976-301-6-0215-0103,EXTENDED,gri,,,,,,,,,,,21.931,0.213,20.363,0.026,19.907,0.026,19.495,0.031,19.136,0.073,,,,,,,,,,,,,,
201734915,11 30 34.573,+04 13 57.08,1,18.488,,,,11303457+0413570,2247-301-2-0079-0192,STAR,gri,10,5,-60,5,,,,,,,23.68,0.749,20.811,0.041,19.098,0.014,17.493,0.006,16.564,0.009,15.046,0.042,14.482,0.054,14.219,0.071,3068,5.197,-0.187,0.148,0.127,37.93,113.2,0.023
201735497,11 16 47.280,+04 14 31.59,1,18.322,,,,11164727+0414315,2126-301-2-0334-0212,STAR,gri,-1,5,-59,5,,,,,,,22.899,0.314,20.395,0.021,18.871,0.01,17.434,0.006,16.652,0.008,15.138,0.056,14.669,0.072,14.43,0.107,3133,5.153,0.308,0.163,0.138,31.72,130.4,0.012
201735508,11 27 31.022,+04 14 32.18,1,18.113,,,,11273102+0414321,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.606,0.056,15.156,0.08,14.649,0.122,3592,5.01,-0.133,0.248,0.255,13.69,311.5,0.029
201735532,11 33 42.111,+04 14 33.46,1,18.386,,,,11334211+0414334,2247-301-2-0084-0215,STAR,gri,-60,3,-3,3,,,,,,,22.709,0.45,19.932,0.02,18.491,0.009,17.723,0.008,17.272,0.014,16.091,0.112,15.537,0.133,15.228,0.189,3656,5.062,-0.286,0.229,0.224,17.95,370.9,0.029
201735848,11 13 58.006,+04 14 51.39,1,18.435,,,,11135800+0414513,2126-301-2-0329-0379,STAR,gri,-123,6,-44,6,,,,,,,24.095,0.725,20.775,0.027,19.186,0.012,17.432,0.006,16.438,0.008,14.809,0.036,14.127,0.036,13.842,0.055,2961,5.204,0.102,0.142,0.119,41.01,97.07,0.018
201736144,11 41 03.885,+04 15 11.58,1,18.529,,,,11410388+0415115,2247-301-2-0097-0199,STAR,gri,213,7,210,7,,,,,,,23.62,0.784,20.451,0.032,18.987,0.012,17.705,0.007,16.938,0.012,15.685,0.068,15.032,0.094,14.727,0.123,3019,5.2,-0.276,0.143,0.122,39.77,81.05,0.017
201736809,11 40 36.550,+04 15 51.61,1,18.558,,,,11403654+0415516,2247-301-2-0096-0207,STAR,gri,-53,4,17,4,,,,,,,23.14,0.554,20.53,0.033,19.006,0.012,17.713,0.007,16.952,0.012,15.621,0.072,14.987,0.075,14.775,0.117,3230,5.151,0.005,0.166,0.144,31.08,184.9,0.022
201737346,12 00 17.601,+04 16 23.12,1,18.287,,,,12001760+0416231,5973-301-1-0113-0139,STAR,gri,57,5,-60,5,,,,,,,23.347,0.409,20.519,0.024,19.049,0.011,17.331,0.006,16.428,0.008,14.852,0.047,14.363,0.052,14.061,0.062,3475,5.088,-0.094,0.202,0.186,21.29,174.4,0.021
201738879,11 10 41.082,+04 17 47.77,1,18.569,,,,11104108+0417477,2126-301-2-0324-0091,STAR,gri,21,5,-82,5,,,,,,,22.734,0.299,20.182,0.019,18.606,0.009,17.877,0.007,17.452,0.012,15.993,0.09,15.412,0.109,,,,,,,,,,
201740430,11 49 09.373,+04 19 19.58,1,18.385,,,,11490937+0419195,2247-301-2-0110-0174,STAR,gri,-4,3,2,3,,,,,,,22.369,0.267,19.636,0.015,18.362,0.009,17.849,0.008,17.537,0.017,16.406,0.141,15.553,0.175,,,,,,,,,,
201740579,11 41 10.547,+04 19 28.22,1,18.842,,,,11411054+0419282,2126-301-2-0374-0250,STAR,gri,172,5,-331,5,,,,,,,24.228,0.748,20.855,0.03,19.448,0.014,17.979,0.008,17.17,0.011,15.826,0.084,15.14,0.083,14.997,0.156,2669,5.267,-0.266,0.117,0.092,56.65,60.51,0.012
201740721,11 16 40.597,+04 19 37.49,1,19.37,,,,11164059+0419374,2126-301-2-0334-0244,STAR,gri,,,,,,,,,,,23.416,0.462,21.308,0.04,19.87,0.018,18.54,0.01,17.8,0.015,16.349,0.12,,,,,,,,,,,,
201740830,11 52 11.805,+04 19 43.78,1,19.012,,,,11521180+0419437,5976-301-5-0218-0279,STAR,gri,-16,4,-77,4,,,,,,,22.905,0.22,20.708,0.023,19.282,0.012,18.285,0.009,17.748,0.014,16.455,0.16,16.105,0.191,,,,,,,,,,
201741246,12 00 04.079,+04 20 07.54,1,18.31,,,,12000407+0420075,5973-301-1-0113-0086,STAR,gri,-4,3,-1,3,,,,,,,19.75,0.03,19.085,0.01,18.313,0.008,17.978,0.008,17.766,0.015,16.521,0.164,16.064,0.178,,,,,,,,,,
201741513,11 53 14.848,+04 20 22.48,1,18.197,,,,11531484+0420224,2126-301-2-0394-0301,STAR,gri,-11,6,-6,6,,,,,,,23.264,0.446,20.292,0.02,18.809,0.01,17.299,0.006,16.473,0.008,14.998,0.05,14.487,0.025,14.103,0.073,3465,5.075,-0.036,0.215,0.201,20.07,200.7,0.027
201741589,11 24 14.027,+04 20 27.64,1,18.928,,,,11241402+0420276,2126-301-2-0346-0169,STAR,gri,,,,,,,,,,,22.519,0.242,20.119,0.018,18.887,0.01,18.418,0.009,18.15,0.019,16.596,0.141,,,,,,,,,,,,
201741620,11 41 32.984,+04 20 28.89,1,18.317,,,,,2126-301-2-0375-0011,STAR,gri,-56,3,-7,3,,,,,,,18.686,0.017,18.146,0.006,18.374,0.008,18.523,0.01,18.519,0.025,,,,,,,,,,,,,,
201742161,11 39 37.794,+04 21 01.16,1,18.251,,,,11393779+0421011,2126-301-2-0372-0262,STAR,gri,,,,,,,,,,,22.264,0.205,19.857,0.015,18.402,0.008,17.563,0.007,17.095,0.01,15.972,0.103,15.28,0.089,15.134,0.162,3616,5.041,-0.163,0.246,0.244,16.27,387.4,0.034
201744676,11 45 55.182,+04 23 32.85,1,18.685,,,,11455518+0423328,2126-301-2-0382-0227,STAR,gri,,,,,,,,,,,22.778,0.299,20.454,0.023,18.746,0.009,17.927,0.008,17.39,0.012,16.055,0.111,15.589,0.163,15.302,0.205,3546,5.184,-0.623,0.162,0.148,34.2,238.1,0.068
201744829,11 21 50.945,+04 23 42.37,1,18.924,,,,11215094+0423423,2126-301-2-0342-0405,STAR,gri,27,5,-96,5,,,,,,,24.237,0.793,21.182,0.037,19.667,0.015,17.956,0.008,17.018,0.01,15.463,0.059,14.879,0.063,14.699,0.118,3012,5.192,0.102,0.148,0.125,38.26,129.3,0.018
201745414,11 53 00.867,+04 24 17.45,1,18.981,,,,,2126-301-2-0394-0075,STAR,gri,4,3,-10,3,,,,,,,18.299,0.014,18.604,0.008,19.106,0.012,19.424,0.017,19.766,0.068,,,,,,,,,,,,,,
201745734,11 56 24.305,+04 24 35.00,1,18.197,,,,,5973-301-3-0110-0103,STAR,gri,-34,3,-31,3,,,,,,,18.446,0.015,18.058,0.006,18.243,0.007,18.45,0.009,18.753,0.029,,,,,,,,,,,,,,
201745756,11 51 43.606,+04 24 36.00,1,19.375,,,,11514360+0424359,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.436,0.194,15.628,0.206,15.239,0.216,3829,4.951,-0.308,0.324,0.329,9.492,714.7,0.032
201745791,11 48 27.391,+04 24 38.60,1,19.24,,,,,2126-301-2-0386-0332,STAR,gri,-48,4,-14,4,,,,,,,22.897,0.337,20.389,0.022,19.201,0.012,18.747,0.011,18.513,0.025,,,,,,,,,,,,,,
201746014,11 17 19.050,+04 24 52.29,1,18.541,,,,11171905+0424522,2247-301-3-0057-0162,STAR,gri,-36,5,109,5,,,,,,,23.282,0.571,20.754,0.037,19.224,0.015,17.592,0.007,16.684,0.012,15.141,0.054,14.623,0.066,14.258,0.083,3045,5.196,-0.038,0.148,0.125,38.84,109.6,0.013
201746220,11 46 07.067,+04 25 05.35,1,18.761,,,,11460706+0425053,2126-301-2-0383-0211,STAR,gri,,,,,,,,,,,23.973,0.67,20.759,0.028,19.284,0.013,17.905,0.008,17.126,0.01,15.734,0.083,14.968,0.082,14.987,0.162,3183,5.153,0.077,0.165,0.141,31.48,185.6,0.018
201746591,11 26 54.834,+04 25 28.46,1,18.829,,,,,2126-301-2-0351-0010,STAR,gri,-8,3,-27,3,,,,,,,19.085,0.021,18.662,0.008,18.884,0.01,19.089,0.013,19.369,0.044,,,,,,,,,,,,,,
201746729,12 01 31.498,+04 25 36.26,1,18.037,,,,12013149+0425362,2126-301-2-0408-0126,STAR,gri,-4,4,-42,4,,,,,,,21.961,0.156,19.298,0.011,18.047,0.007,17.497,0.006,17.201,0.011,16.202,0.114,15.582,0.132,15.096,0.155,4013,4.97,-0.57,0.309,0.329,10.61,598.1,0.028
201747206,11 57 57.819,+04 26 07.22,1,18.427,,,,11575781+0426072,5976-301-2-0223-0143,STAR,gri,11,3,-72,3,,,,,,,22.86,0.244,19.764,0.014,18.432,0.008,17.854,0.008,17.522,0.012,16.351,0.107,15.598,0.129,,,,,,,,,,
201747532,11 25 25.070,+04 26 27.51,1,18.345,,,,11252507+0426275,2126-301-2-0348-0210,STAR,gri,-23,5,-52,5,,,,,,,22.708,0.295,20.228,0.019,18.858,0.01,17.538,0.007,16.826,0.009,15.421,0.052,14.808,0.064,14.74,0.144,3260,5.122,0.199,0.176,0.152,27.47,177.3,0.022
201747902,11 21 57.186,+04 26 51.91,1,18.36,,,,11215718+0426519,2247-301-3-0065-0127,STAR,gri,-97,5,-9,5,,,,,,,23.583,0.734,20.522,0.032,18.969,0.013,17.434,0.006,16.641,0.01,15.15,0.037,14.519,0.052,14.195,0.075,3413,5.147,-0.24,0.174,0.156,28.88,167.2,0.027
201748034,11 24 30.471,+04 27 00.60,1,19.019,,,,11243047+0427005,2247-301-3-0069-0153,STAR,gri,-55,5,-8,5,,,,,,,23.036,0.591,20.777,0.034,19.304,0.016,18.266,0.01,17.663,0.021,16.336,0.126,15.815,0.134,,,,,,,,,,
201748057,11 35 36.160,+04 27 02.15,1,19.151,,,,,2126-301-2-0365-0218,STAR,gri,-73,5,-27,5,,,,,,,22.175,0.192,20.32,0.02,19.151,0.012,18.65,0.01,18.387,0.022,,,,,,,,,,,,,,
201748239,11 13 53.933,+04 27 14.35,1,18.343,,,,11135393+0427143,2247-301-3-0052-0156,STAR,gri,97,5,-161,5,,,,,,,22.887,0.393,20.284,0.023,18.754,0.01,17.511,0.006,16.831,0.012,15.407,0.064,14.948,0.059,14.605,0.101,3243,5.169,-0.141,0.159,0.139,33.5,99.66,0.019
201748747,11 36 31.327,+04 27 44.92,1,18.093,,,,11363132+0427449,2126-301-2-0367-0152,STAR,gri,9,4,-58,4,,,,,,,22.835,0.322,20.284,0.02,18.754,0.01,17.154,0.006,16.247,0.007,14.727,0.038,14,0.042,13.74,0.052,3493,5.123,-0.225,0.188,0.171,25.46,150.7,0.025
201748877,12 00 39.318,+04 27 52.81,1,18.755,,,,,2126-301-2-0407-0185,STAR,gri,-30,4,3,4,,,,,,,19.549,0.028,18.934,0.009,18.696,0.009,18.656,0.011,18.698,0.029,,,,,,,,,,,,,,
201749376,11 34 28.510,+04 28 20.69,1,18.495,,,,11342851+0428206,2126-301-2-0363-0241,STAR,gri,50,5,-17,5,,,,,,,23.735,0.643,20.705,0.027,19.045,0.011,17.548,0.007,16.706,0.009,15.337,0.068,14.776,0.079,14.575,0.122,3091,5.187,-0.021,0.152,0.129,37.03,138.3,0.019
201750148,11 57 38.999,+04 29 08.54,1,18.277,,,,11573899+0429085,5976-301-2-0223-0253,STAR,gri,44,5,-3,5,,,,,,,23.551,0.401,20.626,0.022,18.996,0.01,17.271,0.007,16.334,0.007,14.804,0.042,14.324,0.045,13.963,0.06,3102,5.179,0.04,0.155,0.132,35.53,109.8,0.017
201750732,11 10 15.040,+04 29 42.98,1,18.926,,,,,2125-301-3-0325-0185,STAR,gri,,,,,,,,,,,20.27,0.048,19.62,0.014,19.051,0.011,18.628,0.011,18.304,0.025,,,,,,,,,,,,,,
201751743,11 47 34.294,+04 30 47.30,1,18.306,,,,,2126-301-2-0385-0024,STAR,gri,1,3,-2,3,,,,,,,18.313,0.014,18.382,0.007,18.281,0.008,18.296,0.009,18.449,0.024,,,,,,,,,,,,,,
201751784,11 39 48.801,+04 30 49.95,1,18.32,,,,,2247-301-3-0095-0098,STAR,gri,-12,3,-34,3,,,,,,,21.586,0.13,19.398,0.013,18.337,0.008,17.858,0.008,17.632,0.02,,,,,,,,,,,,,,
201752000,11 40 31.885,+04 31 02.99,1,19.674,,,,,2247-301-3-0096-0209,STAR,gri,0,3,-3,3,,,,,,,20.117,0.045,19.821,0.019,19.625,0.018,19.736,0.026,19.637,0.098,,,,,,,,,,,,,,
201752121,11 37 19.713,+04 31 10.90,1,19.007,,,,,2247-301-3-0091-0108,STAR,gri,-62,5,-40,5,,,,,,,23.207,0.512,20.153,0.021,19.001,0.013,18.516,0.012,18.276,0.03,,,,,,,,,,,,,,
201752239,11 30 17.875,+04 31 17.60,1,18.539,,,,11301787+0431176,2247-301-3-0079-0126,STAR,gri,52,5,-14,5,,,,,,,22.928,0.388,20.543,0.033,19.09,0.013,17.68,0.007,16.864,0.012,15.41,0.062,14.935,0.077,14.751,0.119,3170,5.161,0.039,0.161,0.139,32.92,156.5,0.021
201752560,11 29 10.786,+04 31 39.28,1,18.642,,,,11291078+0431392,2247-301-3-0077-0144,STAR,gri,-87,5,-2,5,,,,,,,23.079,0.47,20.812,0.035,19.344,0.017,17.712,0.007,16.802,0.011,15.495,0.062,14.583,0.051,14.411,0.101,3021,5.193,0.065,0.148,0.124,38.38,142.1,0.011
201752950,11 48 40.534,+04 32 04.81,1,18.088,,,,11484053+0432048,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.545,0.141,15.788,0.191,,,,,,,,,,
201753086,11 48 38.163,+04 32 13.27,1,18.473,,,,11483816+0432132,2247-301-3-0109-0215,STAR,gri,-57,5,-15,5,,,,,,,23.895,0.769,20.822,0.034,19.211,0.015,17.467,0.006,16.452,0.009,14.854,0.051,14.29,0.054,14.062,0.08,3185,5.172,-0.09,0.159,0.138,33.94,117.2,0.022
201753422,11 33 12.180,+04 32 35.02,1,18.638,,,,11331217+0432350,2247-301-3-0084-0145,STAR,gri,-190,5,-22,5,,,,,,,23.53,0.763,20.951,0.042,19.402,0.015,17.647,0.007,16.743,0.011,15.237,0.064,14.749,0.085,14.427,0.1,2957,5.216,-0.106,0.139,0.117,42.91,98.49,0.012
201753454,11 52 28.809,+04 32 36.72,1,18.595,,,,11522880+0432367,5976-301-5-0219-0243,STAR,gri,21,4,-12,4,,,,,,,22.7,0.188,20.091,0.016,18.697,0.009,17.954,0.008,17.556,0.012,16.341,0.127,15.517,0.138,15.331,0.217,3741,4.991,-0.177,0.294,0.313,11.92,556.9,0.031
201753493,11 45 40.828,+04 32 39.34,1,19.035,,,,,2247-301-3-0104-0628,EXTENDED,gri,-10,4,20,4,,,,,,,21.131,0.21,20.257,0.046,19.095,0.027,18.511,0.025,18.154,0.07,,,,,,,,,,,,,,
201753769,11 33 20.903,+04 32 55.32,1,18.04,,,,11332090+0432553,2247-301-3-0084-0021,STAR,gri,1,3,-2,3,,,,,,,18.395,0.016,18.223,0.007,17.979,0.007,17.718,0.008,17.634,0.021,16.389,0.135,15.798,0.196,15.252,0.207,6060,2.707,-1.888,6.45,0.808,0.003,19680,0.031
201753896,11 47 34.036,+04 33 02.38,1,19.361,,,,,2247-301-3-0108-0162,STAR,gri,-16,5,-53,5,,,,,,,23.069,0.459,20.559,0.028,19.306,0.017,18.848,0.014,18.541,0.036,,,,,,,,,,,,,,
201754093,11 15 31.915,+04 33 13.48,1,19.191,,,,11153191+0433134,2247-301-3-0054-0246,STAR,gri,,,,,,,,,,,23.39,0.639,20.98,0.043,19.284,0.014,18.425,0.011,17.87,0.023,16.586,0.149,15.708,0.18,,,,,,,,,,
201754145,11 18 44.412,+04 33 16.79,1,19.364,,,,,2247-301-3-0060-0064,STAR,gri,-23,4,8,4,,,,,,,19.693,0.039,19.247,0.012,19.403,0.016,19.63,0.026,20.128,0.174,,,,,,,,,,,,,,
201754478,11 34 01.132,+04 33 37.19,1,18.068,,,,11340113+0433371,2247-301-3-0085-0169,STAR,gri,-71,20,15,20,,,,,,,22.985,0.472,20.263,0.025,18.73,0.01,17.127,0.006,16.261,0.008,14.86,0.047,14.182,0.058,13.936,0.069,3059,5.186,0.039,0.151,0.128,36.92,104.4,0.013
201754554,11 26 57.879,+04 33 41.52,1,18.523,,,,11265787+0433415,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.037,0.092,15.756,0.129,15.092,0.16,3726,4.974,-0.263,0.289,0.321,11.36,514.4,0.029
